green_color,red_color,infrared_color,de_vaucouleurs_fit_axial_ratio,exponential_fit_axial_ratio,exponential_disc_fit_log_likelihood,de_vaucouleurs_fit_log_likelihood,star_log_likelihood,number_of_votes,probability_elliptical,probability_spiral,probability_unknown,probability_merger,class
16.509729999999998,15.834285999999999,15.477049,0.56699216,0.4870239000000001,-4234.571,-1663.7872,-16570.672,29,0.2409999966621399,0.5519999861717224,0.1379999965429306,0.0689999982714653,spiral
17.495539,16.536514,15.950623,0.3499928,0.36927129999999997,-917.5097699999999,-562.93555,-14168.063999999995,64,0.1879999935626984,0.7969999909400941,0.016000000759959214,0.0,spiral
18.143227,17.865349,17.602332999999994,0.31351999999999997,0.36176673,-60.685469999999995,-144.58736000000005,-2711.9023,31,0.16099999845027926,0.6449999809265137,0.16099999845027926,0.032000001519918435,spiral
16.841856,16.309061,15.948170000000001,0.7235779999999999,0.70946205,-1497.4072,-3047.1008,-22847.096,61,0.0,0.8690000176429749,0.016000000759959214,0.11500000208616255,spiral
17.390356,17.093757999999998,16.9289,0.31490663,0.34283498,-9.035687,-176.12701,-1470.3323,54,0.03700000047683717,0.9259999990463256,0.01899999938905239,0.01899999938905239,spiral
17.476685,16.491741,16.074825,0.25057870000000004,0.29867184,-1185.2079,-255.23857,-13158.774,57,0.15800000727176666,0.8249999880790709,0.017999999225139618,0.0,spiral
17.02795,16.089916,15.664804,0.5872571,0.63881296,-3865.8625,-692.6728,-22727.824,23,0.08699999749660492,0.912999987602234,0.0,0.0,spiral
15.511214,14.414698000000001,14.266241,0.67882264,0.5301943,-2224.6091,-4127.311,-52434.492,33,0.029999999329447743,0.9700000286102296,0.0,0.0,spiral
13.653407999999999,13.057306,12.811112,0.653367,0.3136131,-43042.117,-51265.335999999996,-65426.914000000004,36,0.13899999856948853,0.8330000042915344,0.02800000086426735,0.0,spiral
17.767466,17.089724,16.751457000000002,0.60851765,0.62196296,-220.00887000000003,-612.0823,-8744.95,27,0.3330000042915344,0.5929999947547913,0.0,0.07400000095367433,spiral
14.755256,13.979427,13.569901999999999,0.57131046,0.46840429999999994,-42844.855,-8495.679,-111734.07,34,0.11800000071525575,0.7350000143051147,0.059000000357627876,0.08799999952316284,spiral
17.95992,17.513681,17.152936999999998,0.17866442,0.17373446,-7.4303856,-271.13712000000004,-2100.6804,55,0.181999996304512,0.8180000185966492,0.0,0.0,spiral
16.170317,15.163355,14.7616205,0.4242291,0.38734064,-2787.6328,-5800.5146,-62456.246,22,0.090999998152256,0.8180000185966492,0.0,0.090999998152256,spiral
14.618304,13.8718405,13.476909,0.9692459999999999,0.9652803,-20335.385,-8315.891,-125618.05,72,0.0,1.0,0.0,0.0,spiral
15.958666000000001,15.557220000000001,15.327754999999998,0.8280257,0.8152623999999999,-804.32825,-2405.1318,-34652.836,28,0.035999998450279236,0.9290000200271606,0.0,0.035999998450279236,spiral
15.316419,14.662085999999999,14.200297,0.6180821999999999,0.32816812,-1615.0764,-11043.657,-44920.585999999996,52,0.03799999877810478,0.9229999780654908,0.03799999877810478,0.0,spiral
16.60236,15.784929,15.366612,0.6687473,0.61103255,-5308.8257,-1168.3988,-20253.984,57,0.07000000029802322,0.9120000004768372,0.017999999225139618,0.0,spiral
15.940508,15.143214000000002,14.744060999999999,0.90622973,0.9419235,-9387.081,-4483.5786,-48040.305,32,0.0,1.0,0.0,0.0,spiral
17.865149,17.219845,16.859798,0.2114485,0.23798284,-77.91356999999998,-664.6257,-7590.361999999999,72,0.13899999856948853,0.847000002861023,0.014000000432133676,0.0,spiral
17.46124,17.071976,16.866488,0.22423153,0.24862759999999998,-73.95056,-116.78508000000001,-1447.6842,60,0.017000000923871994,0.9499999880790708,0.017000000923871994,0.017000000923871994,spiral
15.5350685,15.129922,14.915895,0.28992972,0.25132272,-194.05973999999998,-2115.1843,-9313.724,29,0.0,0.9660000205039978,0.0,0.03400000184774399,spiral
17.065231,16.484196,16.164963,0.6180791999999999,0.63710743,-348.7865,-832.1745,-13159.673999999999,64,0.09399999678134917,0.890999972820282,0.016000000759959214,0.0,spiral
17.476952,17.012127,16.775105,0.46240154,0.49602345,-52.89236,-270.25296000000003,-6500.9165,27,0.3700000047683716,0.5559999942779541,0.03700000047683717,0.03700000047683717,spiral
17.893895999999994,17.553034,17.374195,0.24473493,0.27580893,-3.262881,-80.441734,-1333.3446,54,0.2039999961853028,0.6669999957084656,0.12999999523162842,0.0,spiral
16.929495000000006,16.60784,16.401026,0.776528,0.87535787,-345.37466,-284.2617,-3644.348,28,0.035999998450279236,0.5709999799728394,0.1430000066757202,0.25,spiral
15.699637,15.323286999999999,15.101606,0.989983,0.7283823,-116.93891,-1600.221,-8903.652,60,0.05000000074505806,0.75,0.15000000596046448,0.05000000074505806,spiral
16.648111,16.060392,15.75956,0.4499519,0.45130503,-307.08994,-2062.8347,-21485.78,54,0.03700000047683717,0.944000005722046,0.01899999938905239,0.0,spiral
17.742214,17.190035,16.880556,0.8978768,0.8814195,-60.70544,-921.0394,-7412.8228,32,0.15600000321865082,0.718999981880188,0.06199999898672104,0.06199999898672104,spiral
18.050703,17.489995999999998,17.143593,0.37987563,0.4162582,-67.8463,-466.08907999999997,-6404.304,56,0.125,0.8389999866485596,0.017999999225139618,0.017999999225139618,spiral
17.687225,17.056913,16.707893,0.70581555,0.7074619000000001,-61.809174,-145.22466,-4826.794,29,0.1720000058412552,0.7239999771118164,0.0,0.10300000011920928,spiral
17.100601,16.632238,16.333448,0.5362321999999999,0.56923455,-174.47505,-1868.2688,-16759.994,28,0.3930000066757202,0.5360000133514404,0.035999998450279236,0.035999998450279236,spiral
15.9807,15.583272000000001,15.373426,0.7499915,0.7322828,-13.041951,-970.0032,-5140.8257,29,0.3100000023841858,0.5860000252723694,0.0689999982714653,0.03400000184774399,spiral
18.072403,17.726354999999995,17.506887,0.44249228,0.47582164,-148.60709,-199.04295,-3635.8728,27,0.11100000143051147,0.777999997138977,0.11100000143051147,0.0,spiral
15.529857999999999,14.668498000000001,14.260985999999999,0.7327623000000001,0.28811458,-604.27386,-8018.7363,-12427.056999999999,29,0.1379999965429306,0.7590000033378601,0.10300000011920928,0.0,spiral
18.172344,17.551704,17.237451999999998,0.9500120999999999,0.9873424999999999,-42.33422,-385.89844,-3784.719,27,0.3330000042915344,0.6669999957084656,0.0,0.0,spiral
15.348533999999999,14.703582,14.378051999999999,0.67270994,0.62666816,-22012.97700000001,-5817.8319999999985,-55619.098,34,0.4120000004768372,0.5879999995231628,0.0,0.0,spiral
17.36385,16.397045000000002,15.913953,0.25483954,0.28237844,-2342.3406,-776.8745,-19394.447,34,0.20600000023841847,0.7940000295639038,0.0,0.0,spiral
18.218409,17.704477,17.409006,0.84168875,0.8583833000000001,-167.61641,-172.3197,-3033.6343,50,0.2199999988079071,0.7400000095367432,0.03999999910593033,0.0,spiral
18.011219,17.509548000000002,17.164879,0.35473228,0.4006329,-8.440975,-181.29568,-2306.062,26,0.30799999833106995,0.6539999842643738,0.03799999877810478,0.0,spiral
17.816682999999994,17.057964000000002,16.66701,0.9519844999999999,0.9663951999999999,-658.0384,-532.0484,-8469.091,39,0.0,0.9490000009536744,0.0,0.050999999046325684,spiral
16.973553,16.250391,15.904429,0.3314953,0.37853159999999997,-2160.0222,-70.17764,-16112.245,26,0.3849999904632568,0.5770000219345093,0.03799999877810478,0.0,spiral
17.228815,16.781929,16.501364000000002,0.7697786999999999,0.80197483,-97.58199,-1057.1267,-8638.935,30,0.2669999897480011,0.6000000238418579,0.10000000149011612,0.032999999821186066,spiral
17.108044,16.23454,15.840829999999999,0.6000126,0.6171135999999999,-1683.9169,-148.84326000000001,-12275.5625,34,0.38199999928474426,0.6179999709129333,0.0,0.0,spiral
16.854156,16.085635999999994,15.617316,0.3891375,0.40964705,-861.30615,-1942.1528,-26547.142999999996,35,0.05700000002980232,0.8859999775886536,0.0,0.05700000002980232,spiral
17.136785999999994,16.116962,15.653220000000001,0.26038438,0.32127798,-2719.3237,-545.47675,-21096.623,25,0.07999999821186066,0.8799999952316284,0.03999999910593033,0.0,spiral
17.819742,17.186312,16.811214,0.6988085999999999,0.72340375,-49.087475,-512.5555400000002,-5840.981,37,0.16200000047683716,0.8109999895095825,0.027000000700354576,0.0,spiral
17.230736,16.395138,15.972091,0.7411868,0.7162295,-1209.3494,-1139.7346,-15807.426000000001,30,0.20000000298023224,0.8000000119209291,0.0,0.0,spiral
15.67397,14.941108999999999,14.538011,0.23663557,0.21624883,-973.7679,-4920.449000000001,-54281.17,30,0.16699999570846558,0.8330000042915344,0.0,0.0,spiral
15.832739000000002,15.129185999999999,14.726363000000001,0.5383587,0.5448054,-3425.3115,-6908.3755,-66713.375,62,0.0,0.9679999947547911,0.0,0.032000001519918435,spiral
17.559168,16.92285,16.539082,0.2831277,0.28762847,-55.72415,-367.55228,-6699.7646,35,0.11400000005960464,0.8569999933242798,0.028999999165534977,0.0,spiral
17.714844,17.082382,16.710476,0.54761934,0.60583526,-106.38492600000001,-23.361937,-2169.635,25,0.36000001430511475,0.5600000023841858,0.03999999910593033,0.03999999910593033,spiral
17.581553,16.89653,16.493793,0.7769762,0.7979109999999999,-558.06256,-975.70795,-10749.463,30,0.1330000013113022,0.7670000195503235,0.06700000166893005,0.032999999821186066,spiral
17.519184,17.204535,16.995487,0.9143523000000001,0.91762245,-49.061405,-348.07343,-3339.6553,61,0.06599999964237213,0.7870000004768372,0.04899999871850014,0.09799999743700027,spiral
17.303032,16.325314000000002,15.878803,0.43717745,0.4700528000000001,-1549.5562,-364.4123,-16936.688000000002,29,0.3790000081062317,0.6209999918937683,0.0,0.0,spiral
16.990289999999998,16.37324,15.995201000000002,0.4587130999999999,0.44537884,-1800.56,-4696.22,-25042.08,29,0.0,1.0,0.0,0.0,spiral
16.965876,16.287502,15.894839000000001,0.34704694,0.35771424,-832.6814,-1589.795,-20156.5,37,0.2160000056028366,0.7839999794960022,0.0,0.0,spiral
17.010538,16.406937,16.0858,0.6301495,0.5950584,-1244.8309,-451.07016,-10220.371,23,0.21699999272823334,0.7390000224113464,0.0430000014603138,0.0,spiral
15.780332000000001,15.180728,14.863093,0.55930746,0.5135464,-4293.0537,-3152.672,-48116.03,30,0.20000000298023224,0.7329999804496765,0.032999999821186066,0.032999999821186066,spiral
14.703586999999999,14.273520000000001,14.057198000000001,0.81183076,0.5291146,-365.5951,-8704.693000000001,-46234.324,30,0.2669999897480011,0.5669999718666077,0.10000000149011612,0.06700000166893005,spiral
16.065777,15.21379,14.834906,0.3762629,0.44023013,-8068.1304,-688.73914,-45200.555,25,0.479999989271164,0.5199999809265137,0.0,0.0,spiral
18.030403,17.541271,17.277051999999998,0.19088219,0.24997458,-34.37236,-248.38246,-4752.1323,29,0.1720000058412552,0.8280000090599059,0.0,0.0,spiral
17.497145,16.744857999999994,16.366835000000002,0.80006003,0.79094195,-291.0925299999999,-994.9947,-13681.46,62,0.032000001519918435,0.9679999947547911,0.0,0.0,spiral
15.794398000000001,15.372117999999999,15.298074,0.3699892,0.39999115,-82.5868,-399.36478,-702.01575,20,0.25,0.699999988079071,0.05000000074505806,0.0,spiral
12.396248,11.678014,11.301978,0.35280174,0.46103975,-29168.69100000001,-27538.463,-199189.6,46,0.3479999899864197,0.6520000100135803,0.0,0.0,spiral
18.522581,17.63309,16.103815,0.31660113,0.31667435,-552.8716,-1518.9183,-13888.71,30,0.10000000149011612,0.8999999761581421,0.0,0.0,spiral
16.601255,16.29946,16.121561,0.5146098,0.5112085999999999,-316.65094,-1756.934,-15705.476,64,0.15600000321865082,0.578000009059906,0.06199999898672104,0.2029999941587448,spiral
17.46029,16.73641,16.29872,0.5639566,0.60384333,-993.3808,-563.2225,-14284.822,64,0.2809999883174896,0.531000018119812,0.06199999898672104,0.125,spiral
16.771614000000003,16.411858,16.185806,0.7431494000000001,0.7739611999999999,-90.47175,-961.3699300000001,-9857.148000000001,27,0.2590000033378601,0.7039999961853027,0.03700000047683717,0.0,spiral
17.896454000000006,17.496124,17.095722,0.21446954,0.24999993,-306.05147999999997,-451.29297,-6728.509,26,0.07699999958276749,0.8460000157356262,0.07699999958276749,0.0,spiral
17.731142000000006,17.33292,17.062107,0.45311475,0.4922237,-81.10789,-429.00354000000004,-3114.7878,26,0.19200000166893005,0.7310000061988831,0.07699999958276749,0.0,spiral
18.164864,17.985628,17.626188,0.5180863,0.5676358,-67.81563,-227.16766,-3036.4248,20,0.15000000596046448,0.550000011920929,0.25,0.05000000074505806,spiral
18.070763,17.627426,17.345373000000002,0.23701458,0.31915283,-31.272001,-222.49496000000002,-3152.7698,27,0.0,1.0,0.0,0.0,spiral
16.868,16.57219,16.434020999999998,0.32163703,0.30544356,-115.46798999999999,-339.34583,-1986.519,57,0.03500000014901161,0.5090000033378601,0.4560000002384186,0.0,spiral
18.034475,17.563558999999998,17.251593,0.89288497,0.88023144,-108.72543,-193.7651,-3510.403,60,0.06700000166893005,0.7829999923706055,0.06700000166893005,0.08299999684095383,spiral
15.058848999999999,14.253547,13.838631,0.7942143,0.7678673,-19438.893,-3296.9236,-91051.56,63,0.1589999943971634,0.8249999880790709,0.0,0.016000000759959214,spiral
14.600334,13.9574375,13.617819,0.6854775,0.6475215999999999,-1758.0087,-17909.018,-112132.0,21,0.04800000041723251,0.9520000219345092,0.0,0.0,spiral
16.60023,16.016579999999998,15.698172,0.57245505,0.5975213,-1620.635,-1293.253,-32490.904,39,0.3849999904632568,0.5899999737739563,0.026000000536441803,0.0,spiral
16.513426000000006,15.916744,15.574695000000002,0.9204323,0.90938896,-917.2759,-1477.8003,-14786.753,27,0.0,1.0,0.0,0.0,spiral
17.521784,16.676308,16.207110999999998,0.7402356,0.71189004,-2580.4917,-1334.5546,-21452.077999999998,52,0.2879999876022339,0.6539999842643738,0.05799999833106995,0.0,spiral
16.673178,16.554937,16.64532,0.9215334999999999,0.626626,-320.44275,-532.88477,-2434.3928,48,0.06199999898672104,0.6460000276565552,0.0,0.2919999957084656,spiral
16.372684,15.910058,15.805628,0.5856208,0.5718043,-48.629974,-776.1147,-5872.6436,65,0.3540000021457672,0.5690000057220459,0.07699999958276749,0.0,spiral
16.343088,15.438541,15.000588,0.7098746,0.75988674,-12455.438,-2070.2874,-46398.402,57,0.386000007390976,0.5960000157356262,0.017999999225139618,0.0,spiral
17.589502,16.573407999999993,16.091578,0.38167274,0.41451940000000004,-835.2242,-411.25023999999996,-11226.078000000001,48,0.4169999957084656,0.5419999957084656,0.020999999716877937,0.020999999716877937,spiral
17.395016000000002,17.167091,17.276035,0.33308545,0.37133652,-73.52606,-198.16322,-566.4264,58,0.052000001072883606,0.5519999861717224,0.3970000147819519,0.0,spiral
17.904303,17.249104,16.908588,0.8204365,0.8498545,-135.38147,-671.51245,-3145.1858,40,0.3499999940395355,0.625,0.02500000037252903,0.0,spiral
15.807147,14.989023999999999,14.586012,0.8133911,0.73862207,-12028.758999999998,-2884.2075,-49960.03,34,0.17599999904632568,0.7059999704360962,0.08799999952316284,0.028999999165534977,spiral
17.793016,17.250784,16.919434,0.30115375,0.33503267,-16.673347,-282.2014200000001,-5167.3027,29,0.0689999982714653,0.8970000147819519,0.0,0.03400000184774399,spiral
17.146166,16.667934,16.400007000000002,0.93002284,0.9582195,-381.12424,-1223.6205,-14424.966999999999,33,0.4239999949932097,0.5450000166893005,0.0,0.029999999329447743,spiral
17.739677,17.046959,16.628332,0.29190844,0.31967053,-201.8443,-1406.1776,-10229.253,28,0.3569999933242798,0.6430000066757202,0.0,0.0,spiral
17.057879999999994,16.584642000000002,16.321047,0.8602976000000001,0.89489585,-151.14998,-497.9027,-6723.1094,37,0.3240000009536743,0.5139999985694885,0.1080000028014183,0.05400000140070915,spiral
17.461103,17.101757,16.865929,0.7927459,0.8188518,-12.578209,-314.11002,-3794.1409,21,0.1430000066757202,0.8569999933242798,0.0,0.0,spiral
17.389214000000006,16.762123000000006,16.427288,0.47031763,0.4898649000000001,-32.454029999999996,-887.6895,-12699.669,40,0.25,0.75,0.0,0.0,spiral
17.009335999999998,16.047411,15.620871,0.6700259,0.6624954000000001,-2901.4834,-714.75653,-24006.729,37,0.05400000140070915,0.9459999799728394,0.0,0.0,spiral
16.60951,15.692428,15.268413,0.61906403,0.78567857,-7220.763000000001,-2990.0142,-36835.11,38,0.3420000076293945,0.6579999923706055,0.0,0.0,spiral
18.049107,17.47485,17.174177,0.8997708000000001,0.92279917,-71.09416999999998,-498.7781,-4805.8975,63,0.0949999988079071,0.8730000257492065,0.032000001519918435,0.0,spiral
17.442606,17.04518,16.759176,0.61860806,0.670675,-24.571442,-469.34865999999994,-4750.208,39,0.28200000524520874,0.5899999737739563,0.12800000607967374,0.0,spiral
17.166225,16.324279999999998,15.861195,0.22802493,0.24027373,-131.62839,-2241.5872,-22143.647999999997,27,0.4070000052452088,0.5189999938011169,0.07400000095367433,0.0,spiral
17.374945,16.429560000000002,16.08772,0.37526402,0.38004327,-1061.3916,-450.0276,-16235.383,41,0.3899999856948853,0.6100000143051147,0.0,0.0,spiral
17.600882000000006,17.165820999999998,16.738409,0.29189402,0.31560817,-429.28082,-167.72562,-6927.0127,24,0.2919999957084656,0.6669999957084656,0.04199999943375588,0.0,spiral
15.599201999999998,15.345923999999998,15.775001000000001,0.59268135,0.5769398,-34.7404,-52.566658,-1492.683,26,0.0,1.0,0.0,0.0,spiral
17.411882000000002,17.02368,16.756144,0.68604034,0.6979014,-91.711754,-970.1599,-6944.925,35,0.1430000066757202,0.7429999709129333,0.05700000002980232,0.05700000002980232,spiral
18.058165,17.564728,17.222889000000002,0.4260151,0.43964338,-23.546179000000002,-455.48663,-3932.369,62,0.3709999918937683,0.5320000052452087,0.09700000286102296,0.0,spiral
17.630472,17.147382999999998,16.797307999999994,0.5473361,0.5618369000000001,-126.49699,-942.0924,-8073.5635,50,0.3199999928474426,0.6600000262260437,0.019999999552965164,0.0,spiral
17.320492,16.621252,16.226707,0.4636964,0.51136225,-336.42484,-273.34198,-10981.2705,33,0.27300000190734863,0.6970000267028809,0.029999999329447743,0.0,spiral
17.592083,16.625673000000006,16.120535,0.19638045,0.24424252,-348.6188,-171.79155,-8631.126,22,0.045000001788139336,0.8640000224113464,0.045000001788139336,0.045000001788139336,spiral
17.530188,17.23301,17.097334,0.32978620000000003,0.38130185,-12.084989,-377.78533999999996,-3684.6372,56,0.3569999933242798,0.5889999866485596,0.05400000140070915,0.0,spiral
17.846434,17.253325,16.92276,0.81872827,0.852972,-28.50609600000001,-452.89300000000003,-5270.0835,58,0.3449999988079071,0.5690000057220459,0.0860000029206276,0.0,spiral
17.842776999999995,16.848618,16.391482999999994,0.5998959,0.6101908,-585.01495,-1239.3575,-12848.964,32,0.4059999883174896,0.531000018119812,0.06199999898672104,0.0,spiral
17.988476000000006,17.376278,17.1086,0.9364991,0.9348079,-180.90894,-220.8697,-3492.8684,26,0.0,1.0,0.0,0.0,spiral
17.461853,16.950165,16.633974,0.8540000000000001,0.86000395,-34.479485,-762.0214,-7760.972,59,0.37299999594688416,0.6100000143051147,0.017000000923871994,0.0,spiral
17.348751,16.547909,16.201717000000002,0.7646084,0.77287126,-609.8139,-398.6619,-6862.389,42,0.11900000274181365,0.6669999957084656,0.07100000232458115,0.1430000066757202,spiral
15.280956,14.493530999999999,14.046914000000001,0.1768916,0.15232655,-418.6036,-7518.3730000000005,-47214.55,33,0.061000000685453415,0.9390000104904176,0.0,0.0,spiral
16.804523,16.42476,16.184383,0.6632569,0.67377245,-279.5297,-1437.0781,-14786.876,21,0.1899999976158142,0.6669999957084656,0.04800000041723251,0.0949999988079071,spiral
16.635123999999998,16.182837,15.945723000000001,0.45578438,0.4783845000000001,-227.89907999999997,-1397.3624,-11188.184,22,0.2269999980926513,0.7730000019073486,0.0,0.0,spiral
14.782194,14.309484,14.1449585,0.9928705,0.8914085999999999,-1345.0977,-3100.5586,-13625.236,58,0.017000000923871994,0.9660000205039978,0.017000000923871994,0.0,spiral
16.349771,15.772082000000001,15.452476999999998,0.7767921999999999,0.77256906,-2488.2761,-805.1608,-25767.8,77,0.2339999973773957,0.7400000095367432,0.0130000002682209,0.0130000002682209,spiral
17.438414,16.60794,16.144354,0.24805197,0.26053146,-445.1856,-1845.8394,-18164.445,74,0.2430000007152557,0.7300000190734863,0.027000000700354576,0.0,spiral
16.426437,15.802066,15.431263000000001,0.7867608,0.80839586,-877.9834599999997,-2964.244,-35391.49,37,0.0,1.0,0.0,0.0,spiral
15.764234,15.1773615,14.855456,0.5226902,0.46809924,-3583.0674,-5422.2676,-54625.88,51,0.07800000160932541,0.9020000100135804,0.0,0.019999999552965164,spiral
16.55659,15.809084,15.389626500000002,0.30000170000000004,0.26116788,-1867.91,-3297.7954,-35910.246,48,0.1040000021457672,0.8960000276565552,0.0,0.0,spiral
17.233057000000002,16.253838000000002,15.787607999999999,0.18617775,0.1999948,-749.9591,-899.55707,-17831.04,25,0.119999997317791,0.8799999952316284,0.0,0.0,spiral
17.878838000000005,17.30883,16.977053,0.6993041999999999,0.7999545,-312.68784,-713.62726,-5277.0586,41,0.4390000104904175,0.5370000004768372,0.024000000208616257,0.0,spiral
18.05235,17.1704,16.688938,0.57133985,0.5742689000000001,-501.09415,-49.316994,-3528.5115,29,0.3100000023841858,0.5860000252723694,0.0689999982714653,0.03400000184774399,spiral
17.289621,16.541426,16.179813,0.39979422,0.3846148,-710.4877,-2022.4055,-13879.184,20,0.10000000149011612,0.8000000119209291,0.10000000149011612,0.0,spiral
17.88775,17.243887,16.885970999999998,0.19998853,0.20000122,-34.95152,-357.35587000000015,-1859.0625,34,0.0,0.9409999847412108,0.059000000357627876,0.0,spiral
17.898514000000006,17.469683,17.19868,0.55192393,0.5874785,-13.265613,-301.82755,-4358.587,61,0.4099999964237213,0.5740000009536743,0.016000000759959214,0.0,spiral
16.436773000000002,15.95292,15.693351999999999,0.94971126,0.91997105,-276.96628,-1411.8313,-14509.713,50,0.4600000083446503,0.5199999809265137,0.0,0.019999999552965164,spiral
17.533635999999998,17.078491,16.806385000000002,0.6403409999999999,0.68595105,-82.90238000000002,-869.446,-7365.691,58,0.3790000081062317,0.5690000057220459,0.052000001072883606,0.0,spiral
17.563627,16.961636,16.614119,0.43568236,0.46003383,-115.4024,-1136.653,-14224.443000000001,64,0.1879999935626984,0.7969999909400941,0.016000000759959214,0.0,spiral
